"","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01"
"28","tuerkei","abwertung","laender","land","manulife","praesidenten","mexiko","beihilfen","union","provinzen","entwicklungslaender","waehrung","spanischen","blauen","praesident","tschechische","russische","praesidentschaftswahlen","paris","santander","chirac","lulas","region","staaten","fox","landes","bruesseler","lopez","minister","gleichbehandlung","wladimir","investoren","eubeitritt","forderte","frankreichs","politische","tuerkischen","land","landes","slowaken","kolumbien","staaten","italien","letzten","land","ps","de","landes","eubeitritt","ukrainischen","paris","region","putin","niederlanden","frankfurtoder","moskau","zoll","verfassung","reform","europaparlament","europa","uebrigen","laender","wahlen","politischen","premierminister","wahlen","praesident","praesident","chile","jaroslaw","westen","unabhaengigkeit","parlament","eon","polen","beitritt","premierministers","istanbul","venezuela","trotz","russen","berlusconi","oesterreich","erler","suedafrikas","italien","istanbul","italien","italien","tuerkische","politische","regierungschef","russische","europa","simbabwe","verfassung","raiffeisen","staatspraesident","russen","staaten","britischen","kreisen","politischen","briten","abkommen","evo","regierungschefs","juncker","nationalen","regierungschefs","sonntag","griechische","parlament","wochenende","britische","konservative","deutschfranzoesische","nicolas","lissabon","riecke","london","eukommission","zustrom","chamenei","samaras","politische","luis","kreml","merkel","athen","city","union","kommissar","europas","marine","spaniens","landes","le","paris","antonis","franzoesischen","bond","italiens","belgrad","beppe","silvio","parlament","erwartet","politischen","landes","aires","landes","massa","janukowitsch","regierungschef","euskeptische","pfund","aussenminister","auslaendische","mehrheit","paris","oelkonzern","ukrainischen","edinburgh","regierung","sozialisten","premier","pfund","ukraine","referendum","kreml","david","ukraine","parlamentswahlen","partei","orbán","schaetzung","regierungschef","russlands","unabhaengigkeit","polen","regierung","beziehungen","bruessel","england","cameron","vereinigten","land","europa","renzi","union","regierung","ungarn","regierung","eustaaten","downing","bruessel","premierministerin","premierministerin","hammond","binnenmarkt","industriestrategie","phase","ausbildungssystem","gegnern","england","briten","wahlsieg","orbán","bereiche","chisinau","moment","maerz","dup","backstop","referendum","irland","abgeordneten","mitgliedstaaten","eugegner","zoelle","juncker","londoner","england","samstag","london","england","freihandelsabkommen","land","bessere","europaeische","premier","tower","oesterreich","street","frankreich","europaeische","europaeische","handelsabkommen","europaeischen","premier","oxford","brexit","grossbritannien","gespraeche","impfungen","laendern","regale","einigung","le","lesen","wesentlich","kontrollen","leyen"
"29","brasilien","brasilianische","land","argentinischen","weltbank","istanbul","nastase","fabius","auslaendischen","beitritt","eukommission","argentiniens","tuerkei","laendern","ankaras","investoren","premier","sevilla","wirtschaftsminister","internationalen","mer","portugal","peso","verhandlungen","ankaras","eu","chile","murphy","aires","kolodko","iwf","waehrungsunion","privatisierung","treffen","verhaftung","chodorkowskij","daenemark","praesidenten","josé","zyprer","lateinamerika","reformen","finanzminister","praesident","praesident","amt","putin","europaeische","eurokraten","privatisierung","putin","ungarn","tuerkische","polen","jacques","verfassung","bruessel","frankreich","praesidenten","eustaaten","kommission","verfassung","brasilien","franzoesische","spanische","polen","italienischen","diplomatischen","labour","premier","kreml","europaeische","frankreich","referendum","brachte","putin","polnische","russen","ise","kirchner","berlusconi","grossbritannien","osman","opposition","nicolas","zapatero","kommunistischen","simbabwe","praesidentin","auslaendischen","vertrag","italien","jacob","russlands","land","auslaendische","hoehler","cameron","tschechien","suedafrikanische","regierung","sozialisten","wahlen","parlament","land","kiew","london","europaeischen","premierminister","liechtenstein","eugipfel","konservativen","politische","musca","de","landes","italien","moskauer","osteuropa","ukraine","politiker","koenne","pakt","islaendischen","franken","frankreichs","modernisierung","sozialisten","agentur","russland","volksabstimmung","bull","françois","sozialisten","bruessel","italien","bruessel","reformen","italienische","pariser","treffen","partei","soft","putin","madrid","stimmen","konservative","briten","franzoesischen","gehandelt","tuerkischen","alexandra","einsatz","mille","putins","russischen","trierweiler","zuerich","rompuy","fuerchten","erklaerte","poroschenko","regierung","  ","unabhaengigen","rom","land","nabiullina","bruessel","grossbritannien","europaeischen","russlands","georgische","staat","regionalwahlen","neuwahlen","krystyna","abspaltung","tuerkische","waehler","stimmen","putin","putin","premier","frankfurt","vereinigte","juncker","binnenmarkt","europaeische","mays","frankreichs","zugang","buerger","europaparlament","land","recep","osborne","dup","harten","englands","euauslaender","austritt","  ","verlassen","davis","worauf","geschichte","fabriken","austritt","barnier","briten","moldauischen","konservativen","grossbritanniens","grossbritanniens","kommission","europa","england","chaotischen","regierung","unsicherheit","vertrag","regierung","may","unternehmen","grossbritanniens","bruessel","verhandlungen","insel","brexits","wahl","vorstellen","votum","premier","abkommen","parlament","downing","brexits","england","vertrag","austritt","professuren","premier","impfstoffs","abstimmen","db","chef","impfen","rentenerhoehung","ueberraschend","plenum","israels","palmer","kuenast","stunden"
"30","schulden","kleinknecht","bárbara","domingo","land","luxemburg","polen","lire","franzoesischen","parlament","bruessel","argentinier","politische","europa","argentinier","westlich","pim","staatspraesident","le","region","wahlgang","land","gegenueber","italien","caracas","mrd","polen","tuerkische","argentinische","premier","oelkonzern","landes","russische","verfassung","investoren","euverfassung","moskau","union","litauen","erweiterung","marek","luxemburg","politische","staaten","sozialisten","partnerschaft","tuerken","berlusconis","karpov","polen","land","praesident","land","niederlaender","kiew","europa","wahlen","europas","politischen","franzoesische","landes","moskau","osteuropa","parteien","chile","eukommission","mexiko","doha","tuerkei","russische","mitgliedsstaaten","europas","politik","wladimir","oeffnung","satelliten","prodi","tony","le","dollar","fuegte","tuerkei","politische","wahl","russlands","josé","schwarze","ukrainische","premier","bekannte","europa","wahlen","politische","mexiko","buerger","staatlichen","juschtschenko","franzoesische","irischen","tuerken","vertrag","weissrussland","konnte","oesterreich","bacia","oesterreich","europaeischen","stabilitaet","zollunion","ackermann","beamten","sparkurs","griechenland","schweiz","mitgliedsstaaten","politische","handelsblatt","rumaenien","grundke","astana","eu","montag","fukushima","anzunehmen","premierminister","frankreich","spaniens","kommission","modernisierung","praesident","italienische","liberaldemokraten","kroatien","vertiefung","grossbritannien","internationalen","parlament","italiens","eilverfahren","europa","premierminister","russland","partei","silvio","paris","bewegung","eustaaten","françois","kurs","italiens","letta","ausverkauf","anlass","  juncker","unterschrift","tuerkischen","briten","russische","wirtschaftssanktionen","ministerpraesident","amt","europawahl","frankreich","franzoesischen","grossbritannien","konflikt","landes","oelpreis","konservativen","michail","ukrainekrise","koenigreich","russlands","referendum","reiseveranstalter","italienische","region","denkbar","kontinent","warner","parlament","tuerkei","ankara","trennung","  ","waehler","binnenmarkt","bruessel","ukraine","euaustritt","erdogan","finnland","referendum","festland","irland","regierung","euauslaender","unterhaus","londoner","asean","uebergangsphase","zoelle","brexitverhandlungen","davis","fluren","unverzichtbar","europaeischen","tausende","mehrheit","nordirland","hard","theresa","barnier","einigung","brexitdeal","dover","insel","deal","europaeischen","moegliche","deal","brexits","oktober","euaustritt","verhandlungen","premierminister","deal","polen","partnerschaft","austritt","grossbritanniens","fordert","briten","abkommen","vorschlag","entscheidung","tories","johnson","london","irland","boris","tschechen","impfstoffe","herdenimmunitaet","premier","parlament","impfstoffe","fruehestens","supermaerkten","coronapandemie","bentele","binnenmarkt","spanien","merkur","vorgesehen"
"31","emerging","mexikanischen","brasiliens","gregr","nationalen","europa","premier","eurobonds","chile","politische","erweiterung","berlusconi","de","land","argentinischen","suedamerika","niederlaendische","tuerkei","spanischen","banesto","franzoesische","parlament","mrd","landes","fortuyn","venezuela","truppenstationierung","dollar","buenos","volksabstimmung","italien","wirtschaft","tschechien","ungarischen","moskau","russischen","premier","beitrittsverhandlungen","moskau","spanien","piazza","chile","brasilien","deutschpolnischen","korruption","polen","tuerkische","zloty","spanischen","europa","praesidenten","europaeische","beitritt","bulgarien","putins","praesidenten","land","ankara","europaeische","gogh","eustaaten","bahr","parlament","europa","opposition","spanischen","brasilien","eustaaten","kommission","russlands","oligarchen","italien","labour","englischen","franzoesische","sozialistischen","solidarnosc","ump","nicolas","premier","gazprom","frankreichs","wirtschaft","suedafrikaner","sarkozy","moskau","justiz","alemanno","cameron","praesidenten","parteien","dmitrij","sonntag","liberalen","staat","premier","politisch","polen","land","uebergangsregierung","republik","simbabwe","franzoesischen","frankreich","staatsschulden","papandreou","europaeer","griechischen","weissrussische","costa","sarkozy","bruessel","finanzminister","wirtschaftsregierung","moskau","britischen","gegenueber","sberbank","schweden","italiens","britischen","muesse","politische","parlament","moskau","island","milliarden","polen","wladimir","briten","landes","terry","ratifiziert","merkel","forint","rutte","parteien","konservativen","rueckkehr","praesident","wirtschaftsminister","europaeischen","angela","ungarn","londoner","frankreichs","volk","kirchner","amt","ttip","minister","babacan","russland","praesidentin","unterzeichnung","viktor","bruessel","moskau","putins","krise","italien","coup","westliche","westen","abspaltung","ukrainekrise","regierungschefs","  ","britische","franzoesischen","westen","touristen","camerons","langfristig","cameron","tochter","tuerkei","tuerkei","england","bank","pfund","of","union","sieg","europas","votum","unsicherheit","ukraine","grossbritanniens","harten","europa","irischen","land","frankreich","londonderry","polnische","austritt","corbyn","tuerkische","maerz","jacob","uebergangsphase","england","premierministerin","jim","deutlicher","davis","europaeischen","liste","austritt","insel","brexits","salzburg","stubbs","uebergangsfrist","euaustritt","rumaenien","harten","insel","aufschub","angesichts","schweizer","konservativen","regierung","unsicherheit","verlaengerung","jeremy","ende","brexits","europaeischen","briten","ausgehandelten","bank","kreditausfaelle","mehrheit","londoner","schrems","franzosen","of","netanjahus","college","reid","eukommission","rudolf","regierungschefs","einigung","konvention","gespraechspartner","salihamidzic","regierung","liess","zeitung","bbc","steinmeier","premierminister"
"32","auslaendische","polen","kiew","waehrung","argentinische","gipfel","laender","franzosen","ibex","internationalen","laender","italiens","argentinier","politische","beitritt","wahlgang","wirtschaftsminister","mrd","franzosen","fraga","lateinamerika","wirtschaftsminister","weltbank","union","mitgliedstaaten","tuerkei","parlament","praesidenten","chile","waehrung","praesident","italien","istanbul","chevron","premier","tschechischen","iwf","berlusconi","spanier","insel","polens","frankreichs","defizitverfahren","putin","jose","kompromiss","holland","franzoesische","vertragswerk","eu","parlament","yukosaffaere","raffarin","premier","steuerbehoerden","union","premier","delors","bruesseler","le","italien","fruehere","franzosen","opposition","jelzin","tuerkischen","westen","immigranten","liberalisierung","land","rumaeniens","kandidaten","minsk","umfrage","kollege","abubakar","tony","parteien","wahlsieg","opposition","gordon","sarkozy","wahl","hutton","wladimir","davos","kostunica","verfassungsgericht","unabhaengigkeit","kompliziert","flamen","unabhaengigkeit","wahlen","regierungschef","franzoesischen","fuehrung","polen","protektionismus","parlament","deripaska","england","amtszeit","ministerpraesident","investoren","eukommission","praesidenten","auslaendische","dubai","russland","rumaenien","berlusconi","eulaender","vertriebenen","eurozone","russen","italia","politische","schwedische","frankreichs","moskau","ministerpraesident","folgen","fessenheim","staatspraesident","grosser","griechen","tremontis","generaele","regierungschefs","juncker","alfano","italien","staatspraesident","praesident","premier","insel","verhandeln","spanischen","wahlen","gewinnen","franzoesischen","fiskalpakt","gesetz","politische","land","rom","eurogruppe","sozialistischen","mag","gemeinschaft","praesidenten","buenos","fruehjahr","ump","weissrussland","klitschko","franzoesischen","polen","bevoelkerung","sanktionen","erdogan","freitag","politischen","referendum","sanktionen","kiew","partei","hollande","landes","konservative","merkel","umfragen","snp","westen","staatsfonds","anfang","praesident","praesident","wahl","dollar","militaerisch","union","land","  ","landes","abstimmung","europaeische","may","putin","waehrung","premier","nordirland","grossbritanniens","insel","insel","neuwahlen","street","insel","england","land","insel","euaustritt","wirtschaft","thatcher","o","eustaaten","pfund","damalige","land","tuerkei","mini","kontinent","deadline","harten","vereinbarte","ungeregelten","brexits","austrittsvertrag","ungeregelten","irland","insel","autobauer","schweiz","johnsons","kommission","stimmen","thatcher","brexits","javid","mehrheit","insel","del","juni","konservativen","mitgliedstaaten","europaeischen","fréjus","paul","chef","brexits","handelsabkommen","brexit","onkel","leyen","schweizerische","bahn","sicherzustellen","kanadische","premier","cent","warschau","nationalen","brand","voelkerrecht","pen"
"33","eu","sezer","santa","ruecktritt","chirac","treffen","eukommission","griechenland","lira","brasiliens","madrid","peronisten","aznars","aires","verheugen","premierminister","minister","de","krise","paulo","praesidenten","mehrheit","wahlen","beitritt","referendum","haushaltsdefizit","de","argentinische","osteuropaeischen","samstag","auslaendische","lukaschenko","italiens","moskau","ldp","wladimir","verpflichtet","premier","europaeischen","premier","freihandelsabkommen","lula","mitgliedstaaten","staatsunternehmen","russische","finanzminister","osteuropa","staat","ungarn","behoerden","wirtschaftspolitik","erweiterung","sozialistischen","rasmussen","timoschenko","kreml","moskauer","kommissionschef","buergerplattform","laendern","franzoesische","region","revolution","bos","europas","italienische","beobachter","mitgliedstaaten","bangkok","ungarische","russlands","bevoelkerung","russen","ruecktritt","europaeische","aeroflot","krise","land","europaeischen","moskau","kommissar","politiker","parlamentswahl","medwedjew","abkommen","ohnehin","mandela","veltroni","beliebt","putin","europaeischen","wladimir","europa","europa","auslaender","beziehungen","pipeline","briten","frankreich","zuma","blieb","politische","em","bande","hiess","vertrags","land","athener","bae","liechtensteiner","mitgliedstaaten","parlament","union","nicolas","russische","polen","franzosen","sozialisten","parlament","juncker","erstmals","hilfe","union","fluechtlinge","finanzminister","wahlen","einsparungen","rodríguez","gazprom","tuerkei","referendum","insel","rom","wille","starkes","europa","neuwahlen","sozialisten","europa","kandidaten","erklaerte","politische","van","gemeinsam","insel","praesident","italiens","hollandes","kommenden","wirtschaft","rom","haftstrafe","ausgehandelt","national","wladimir","sicherheitskraefte","macht","votum","ausschluss","britische","moskau","frankreichs","ostukraine","tuerken","koenigreich","rosneft","waehler","premierminister","frankreich","frankreichs","petersburg","referendum","parteien","paris","matteo","pkk","unabhaengigkeit","kiew","auslaendische","erdogan","verbleib","politische","grossbritanniens","zugang","dublin","juncker","carney","juni","cameron","brief","theresa","westminster","bruesseler","referendum","tag","london","land","woods","davis","tuerkei","konservativen","wirtschaft","firmen","zollunion","umgerechnet","export","tuerkei","regierung","seiten","klarheit","no","premierministerin","ungeordneten","europaeische","llanelli","abstimmung","neuwahlen","brexits","maerz","tusk","partei","favorit","no","oktober","may","theresa","land","aston","verlaengerung","kuenftige","premierminister","european","formel","europaeer","charles","downing","europapolitiker","seiten","verhandlungen","grenzen","hoppe","mutation","risiko","austritt","schottlands","israels","verbannen","koenigreich","public","vereinigten","politischen","kommission","territorium","februar","sanktioniert"
"34","beitritt","finanzkrise","staatlichen","argentiniens","hombach","auslaendische","waehrungsfonds","auslaendischen","sld","mexiko","region","milliarden","calvo","argentiniens","provinzen","kandidaten","praesident","internationalen","real","russischen","mrd","agnelli","defizit","beitrittsverhandlungen","waehrungsfonds","finanzminister","argentinien","argentinischen","peso","europaeische","politik","lula","geforderten","zunaechst","reformen","reformen","politische","wirtschaftsreformen","investoren","amtsenthebung","parlamentswahlen","premierminister","gemeinsame","ungarns","politischen","europa","niederlanden","praesidenten","polnischen","eubeitritt","politische","bruessel","niederlande","villepin","ufg","putin","parlamentswahl","praesident","charta","polen","abhaengigkeit","liess","staat","forint","ukraine","franzosen","fruehjahr","paris","regierungschefs","vertrag","tony","reihe","meinte","franzoesischen","paris","russischen","sieg","opposition","tayyip","eu","po","eu","sdp","kandidaten","tuerken","wahlen","mazedonien","regierungspartei","zeigte","referendum","landes","kaspischen","macht","linken","politische","auslaendischen","landes","regierungschef","gyurcsany","bargeld","zentrale","italien","juschtschenko","georgiens","bruesseler","nachbarn","tod","europaparlament","caja","behoerden","notfallplan","finanzminister","praesident","italien","euro","rotstift","josé","ungarn","krise","sowjetunion","internationalen","berlusconis","grossbritannien","fessenheim","parlamente","athen","europa","berlusconi","moskauer","gazprom","paris","paris","landes","nicolas","parlament","hardouvelis","griechenland","nea","politischen","amtierende","italien","buerokratie","rehn","europa","europaeischen","partei","freitag","norden","berlusconi","maduro","franzosen","hollande","erreichten","sozialisten","zollunion","demonstrationen","rubel","auslaendische","gazprom","union","regierungspartei","gipfel","tage","salmond","front","waehrungskommissar","unternehmer","moscovici","ukrainischen","mehrheit","sankt","ukrainekrise","europaeischen","partei","praesident","italiens","tuerkische","kiewer","grossbritannien","konservative","regierungschef","bruessel","polen","mitgliedschaft","mitrovica","tories","land","barinov","parlament","folgen","gespraeche","staatspraesident","londoner","freihandelsabkommen","eustaaten","flamen","union","landes","wirtschaft","of","verpflichtungen","referendum","eureferendum","theresa","nhs","harten","freitag","verhandlungen","london","unklar","reformieren","austritt","union","kunsthandel","erklaerung","grossbritanniens","niederlage","euaustritt","aufschub","hammond","binnenmarkt","londoner","theresa","oxford","nordirland","regierung","insel","stroll","grossbritanniens","handel","eustaaten","fruchtbaren","verlaengerung","smith","downing","hogan","rn","freihandelsabkommen","deal","hiess","londoner","wirksamkeit","impfungen","loesung","coronaimpfstoff","pharmaunternehmen","mcconnell","land","aeltere","erstmals","oesterreich","britischer","frankreich","zertifizierung","salman"
"35","gongadse","eukommission","bruessel","ecevit","italienische","wirtschaftsminister","bip","kommission","waehrungskorb","sld","mrd","russische","dsk","argentinier","erweiterung","europaeischen","bruessels","front","frankreichs","brasilianische","europaeischen","bbva","franzosen","eugipfel","russische","chávez","lateinamerika","mexiko","premier","region","london","referendum","spanien","frankreich","chodorkowskis","wirtschaft","russland","russland","amtszeit","beitritt","premier","rosendahl","auslaendische","land","italien","landes","europaeische","praesident","argentinischen","euverfassung","barroso","europaeischen","de","britischen","wladimir","wladimir","wladimir","beitritt","katalanischen","italien","projekt","jacques","tschechien","liberalisierung","spanier","tuerkische","besuch","pflegepersonal","verfassung","europaeischen","tuerken","boris","juncker","landes","offiziell","unabhaengigkeit","politische","wahlsieg","parlamentswahlen","landes","zapatero","de","tuerkischen","juschtschenko","staatlichen","spanien","premierminister","verbotsverfahren","politisch","roemer","dudley","premier","machtkampf","politischen","insel","amtszeit","frankreich","wirtschaft","misstrauensvotum","korruption","politische","schweden","manuel","italiener","josé","konflikt","brasilien","fico","britischen","lage","schweden","juncker","finanzministerin","barroso","russischen","ukraine","nicolas","warschauer","eurozone","griechenland","david","demnaechst","hsbc","soave","moloch","euro","paris","tuerken","abgeordneten","ausgesetzt","samaras","beitritt","premierminister","rajoy","traum","griechen","wahlen","praesident","politiker","minderheitsregierung","verweist","mitchell","gehaelter","wahlen","eumitgliedschaft","regierungschef","woche","putins","eni","landes","moskau","sergio","fraktion","fernández","finanzhilfen","partei","wahlen","freizuegigkeit","hollande","ukrainische","modi","merkel","droht","briten","russische","jewtuschenkow","verfall","neuwahlen","urnengang","banken","osten","tories","verbleib","abkommen","sozialisten","tuerkische","konservative","parlamentswahlen","duerfte","entscheidung","spanien","regierung","europaeische","brexitfans","union","binnenmarkt","landes","efta","  ","verhandlungen","europaparlament","daily","zoelle","frankreichs","beziehungen","koenigreich","juni","londoner","brexits","zugang","spanische","boris","laurence","pfund","regierung","verhandlungen","gestimmt","klarheit","union","land","jaguar","prioritaet","austritt","briten","londoner","wirtschaft","ende","abstimmen","ungeordneten","ungeordneten","unterdessen","may","eukommission","konservativen","referendum","referendum","downing","freihandelsabkommen","abkommen","fisch","bruessel","gesamteinnahmen","abstimmung","wirtschaftsleistung","dudley","englischen","oelfonds","mak","jahres","austritt","pen","hiess","daten","union","aehnlicher","brexit","morrison","begannen","brexit","kauf","setzte","emiraten","genf","alphabet","deal"
"36","lateinamerika","thaksin","kommission","seillière","italiens","dervis","politische","spanien","emerging","ungarn","verhandelt","europaeischen","eukommissar","beitritt","provinz","kommission","foederation","reform","paulo","wahlen","internationalen","brasilianische","guel","eumitgliedschaft","erweiterung","christodoulakis","region","miller","mehrheit","finanzminister","brueggmann","slowakei","brasilien","europaeischen","kreml","staatliche","steht","russischen","paris","beitrittslaendern","investoren","ungarn","gerichtshof","auslandsinvestitionen","russland","chirac","staat","europaeischen","brasilien","nemzow","brasilien","tschechien","russischen","aussenminister","yukos","frankreich","ministerpraesident","luxemburg","madrid","vertrag","praesidenten","janukowitsch","polen","suende","europaeischen","beginn","bosporus","prodi","land","befuerchten","auslaendische","lehmann","traum","gemeinsam","land","wahl","unterstuetzung","westlichen","vorzeitig","bolivien","beziehungen","mccreevy","staat","sloweniens","wahlen","grossbritannien","sozialisten","kibaki","italiens","bruessel","istanbul","putins","manuel","quadratmetern","moskau","athen","britischen","europaeische","sozialisten","oleg","politik","landes","ministerpraesidentin","justiz","manuel","russlands","cinquecento","landes","internationalen","judisch","praesident","madrid","polen","manuel","fachkraefte","cameron","staatsbuergerschaft","kibaki","union","union","steinbrueck","entschaedigungszahlungen","europas","italienischen","regierungschef","proteste","euro","benedikt","regierungschef","mag","lega","isoliert","eurozone","verbindlich","republik","spanische","spanischen","tsipras","freitag","slowenien","athen","landes","premier","russland","russlands","ministerpraesident","mario","opposition","franzoesischer","franzoesischen","italiens","staatspraesidenten","gefolgschaft","de","hauptstadt","krise","  ","europa","kiew","moscovici","hollande","europaeischen","reagiert","union","  ","juncker","parlament","politische","carney","abstimmung","europas","  ","umfragen","london","london","kriegseintritt","stimmen","unabhaengigkeit","parteien","fruehere","land","spanien","russischen","ausstieg","schweizer","euaustritt","of","kille","londoner","binnenmarktes","sieg","russland","lira","maerz","nordirland","abstimmung","mehrheit","davis","ausgang","britischer","  ","davis","osteuropaeer","industriepolitik","behandeln","beobachter","juni","papier","eukommission","forint","mayfield","raab","abkommen","irland","abstimmung","monate","abkommen","einigung","parlamentarier","austrittsabkommen","stimmte","no","handel","nordirland","backstop","zollunion","dover","austritt","europaeische","labourpartei","finanzielle","heimatland","haltung","kommission","rutte","dehio","leyen","mini","handel","binnenmarkt","wilson","niederlande","impfdosen","impfstoff","schlichtweg","netanjahus","seite","rover","erstes","sommer","europaeischen","national","emmanuel","europaeische","erdbeben"
"37","litauer","richtlinie","kraussmaffei","slowakei","kommunistischen","ecevit","direktinvestitionen","milliarden","spanischen","putin","regierungschef","internationalen","gonzalez","buenos","auslaendischen","ausland","gesundheitszustand","aparicio","spanische","bbva","anne","cardoso","polen","streikenden","drei","francis","laender","praesidentschaftswahlen","lateinamerika","handelsblatt","dragados","venezuelas","russlands","praesidenten","kukes","partei","politischen","entlassung","praesident","chirac","beitritt","europas","parlament","auslaendischer","nationale","eubeitritt","politische","moskaus","tschechien","oligarchen","bruesseler","kreml","niederlanden","kommission","polen","bp","moskau","franzoesischen","nationalkonservativen","osteuropa","politischen","jelzin","orange","bruessel","uribe","land","chile","wirtschaftsreformen","landes","gestern","de","parlament","wahlen","abstimmung","stanley","bruessel","kompromiss","politischen","wirtschaft","brasilien","premierminister","nationalen","kroaten","eu","dmitri","berlusconis","cristina","lee","barroso","investitionen","joint","vorgaenger","russen","praesidenten","thailands","rubel","gemeinsamen","premier","vorstaedten","landes","argentinien","beitreten","moskau","moskau","populaeren","gestern","vorgehen","svp","vertrag","geplant","europaeische","david","sarkozy","haushaltsdisziplin","kommission","mayerkuckuk","sarkozys","international","merkel","spanien","stimmen","franco","kommissar","kandidat","islaender","milliarden","sozialisten","finanzminister","venizelos","franzoesischen","wto","wladimir","merkel","regierungschef","franzoesische","wahlen","athener","island","praesidenten","spaniens","antrag","sonntag","power","berlusconis","serben","franzoesischen","della","krise","franzosen","land","finanzminister","wiederwahl","geisselt","frankreich","franzoesische","unterstuetzung","abstimmen","koenigreich","premier","schweiz","lange","konflikt","  ","russen","union","moskauer","waehrung","nabucco","miliband","eu","grossbritanniens","mai","brexit","of","italiens","konservativen","fruehere","hdp","buerger","britische","regierungschefs","land","cameron","binnenmarkt","geschaefte","regierung","may","grossbritanniens","mitgliedstaaten","nissan","  ","grossbritanniens","aushandeln","fall","schotten","regierungschefs","of","downing","of","eubuerger","verhandlungen","verpflichtungen","konservative","vorzubereiten","britain","wirtschaft","grossbritanniens","zusammenarbeit","polen","euaustritt","zulieferung","juncker","auswirkungen","haushalt","regierungschefs","konservativen","chaos","grossbritanniens","verhandlungen","zeit","eukommission","ungeordneten","labour","tories","brexits","nordirische","brexitreferendum","wahl","zollunion","grossbritanniens","jahresende","johnson","polen","eustaaten","schrems","reynders","vereinigten","grossbritanniens","biografie","europaparlament","altersgruppe","eukommission","harten","ausgabe","bruesseler","entscheidenden","gelten","handelspartner","schweiz","buerger","wirtschaft","vorfaelle","erwaegen","grossbritannien","deutschland"
